review	aspect	sentiment
mendapat fasilitas trekking dari hotel tempat saya menginap dengan rute melalui campuhan ridge walk. pemandangan bagus, udara bersih, jalur yang tidak terlalu sulit. [SEP] kolom yang lurus [SEP] ruang di antara dua garis pada permukaan yang luas [SEP] ruang memanjang di antara dua deret tanaman [SEP] rel [SEP] ruang memanjang antara dua garis batas lurus [SEP] suatu tahapan atau deret tahapan suatu proses metabolisme [SEP] tautan antara dua simpul dalam sebuah jaringan [SEP] rute yang dilalui oleh sistem operasi untuk menuju ke suatu berkas, dari direktori akar cakram dan subdirektori di bawahnya [SEP] perahu belongkang [SEP] perahu yang digerakkan dengan bantuan angin atau didayung	jalur	1
tidak banyak pemandangan persawahan seperti ini di indonesia. walaupun sama-sama sawah namun disini memiliki tingkat kesulitan medan yang berbukit dalam membuat sawah. sawah yang hijau dan bertingkat menambah keindahannya. dibutuhkan tenaga extra dalam menjelajahi setiap tingkat sawah disini. [SEP] penglihatan [SEP] proses, cara, perbuatan memandang [SEP] keadaan alam yang indah dipandang [SEP] pengetahuan (dalam arti apa-apa yang diketahui) [SEP] ikhtisar, uraian, atau pembicaraan mengenai suatu hal	pemandangan	0
tidak banyak pemandangan persawahan seperti ini di indonesia. walaupun sama-sama sawah namun disini memiliki tingkat kesulitan medan yang berbukit dalam membuat sawah. sawah yang hijau dan bertingkat menambah keindahannya. dibutuhkan tenaga extra dalam menjelajahi setiap tingkat sawah disini. [SEP] perihal mengusahakan sawah [SEP] tanah-tanah yang dijadikan sawah	persawahan	0
tidak banyak pemandangan persawahan seperti ini di indonesia. walaupun sama-sama sawah namun disini memiliki tingkat kesulitan medan yang berbukit dalam membuat sawah. sawah yang hijau dan bertingkat menambah keindahannya. dibutuhkan tenaga extra dalam menjelajahi setiap tingkat sawah disini. [SEP] tanah yang digarap dan diairi untuk tempat menanam padi	sawah	0
tidak banyak pemandangan persawahan seperti ini di indonesia. walaupun sama-sama sawah namun disini memiliki tingkat kesulitan medan yang berbukit dalam membuat sawah. sawah yang hijau dan bertingkat menambah keindahannya. dibutuhkan tenaga extra dalam menjelajahi setiap tingkat sawah disini. [SEP] tanah yang digarap dan diairi untuk tempat menanam padi	sawah	1
tidak banyak pemandangan persawahan seperti ini di indonesia. walaupun sama-sama sawah namun disini memiliki tingkat kesulitan medan yang berbukit dalam membuat sawah. sawah yang hijau dan bertingkat menambah keindahannya. dibutuhkan tenaga extra dalam menjelajahi setiap tingkat sawah disini. [SEP] tanah yang digarap dan diairi untuk tempat menanam padi	sawah	0
perjalanan di sini dapat sangat labourious dan mengecewakan, namun, ketika anda tiba anda akan dihargai dengan baik. luangkan waktu anda dan menjelajahi seluruh beras teras. [SEP] perihal (cara, gerakan, dan sebagainya) berjalan [SEP] kepergian (perihal bepergian) dari suatu tempat ke tempat yang lain [SEP] jarak (jauh) yang dicapai dengan berjalan dalam waktu yang tertentu [SEP] perbuatan	perjalanan	-1
perjalanan di sini dapat sangat labourious dan mengecewakan, namun, ketika anda tiba anda akan dihargai dengan baik. luangkan waktu anda dan menjelajahi seluruh beras teras. [SEP] perihal (cara, gerakan, dan sebagainya) berjalan [SEP] kepergian (perihal bepergian) dari suatu tempat ke tempat yang lain [SEP] jarak (jauh) yang dicapai dengan berjalan dalam waktu yang tertentu [SEP] perbuatan	perjalanan	1
perjalanan di sini dapat sangat labourious dan mengecewakan, namun, ketika anda tiba anda akan dihargai dengan baik. luangkan waktu anda dan menjelajahi seluruh beras teras. [SEP] bidang tanah datar yang miring [SEP] tanah atau lantai yang agak tinggi di depan rumah [SEP] atap rumah yang datar (biasanya diberi pagar di pinggirnya) [SEP] landasan yang lebih tinggi daripada tanah sekelilingnya untuk landasan candi (tempat berjalan-jalan atau tempat duduk-duduk) [SEP] bagian dari gili-gili di muka restoran yang diisi dengan kursi untuk duduk-duduk [SEP] keadaan tanah persawahan dan sebagainya yang bertangga-tangga dari atas ke bawah [SEP] bagian kayu yang keras [SEP] inti sari [SEP] → tras [SEP] bahan yang menjadi tempat melintasnya garis medan magnetik dalam trafo atau transformator dan bersifat temporer [SEP] daerah atau bagian dari reaktor nuklir tempat terjadinya reaksi berantai	teras	0
sangat baik wisata, dekat kota. anda bisa menyewa taksi untuk pergi ke sana setiap hari. ada banyak kafe dan toko-toko dekat tempat itu. [SEP] bepergian bersama-sama (untuk memperluas pengetahuan, bersenang-senang, dan sebagainya) [SEP] piknik [SEP] aktivitas untuk bersenang-senang, memperluas pengetahuan, dan sebagainya, dilakukan dgn bepergian ke tempat tertentu, biasanya dgn bersama-sama	wisata	1
sangat baik wisata, dekat kota. anda bisa menyewa taksi untuk pergi ke sana setiap hari. ada banyak kafe dan toko-toko dekat tempat itu. [SEP] tempat minum kopi yang pengunjungnya dihibur dengan musik [SEP] tempat makan berkonsep sederhana, biasanya yang disajikan berupa minuman dan makanan ringan	kafe	1
sangat baik wisata, dekat kota. anda bisa menyewa taksi untuk pergi ke sana setiap hari. ada banyak kafe dan toko-toko dekat tempat itu.	toko-toko	1
sangat baik wisata, dekat kota. anda bisa menyewa taksi untuk pergi ke sana setiap hari. ada banyak kafe dan toko-toko dekat tempat itu. [SEP] sesuatu yang dipakai untuk menaruh (menyimpan, meletakkan, dan sebagainya) [SEP] ruang (bidang, rumah, dan sebagainya) yang tersedia untuk melakukan sesuatu [SEP] ruang (bidang dan sebagainya) yang dipakai untuk menaruh (menyimpan, mengumpulkan, dan sebagainya) [SEP] ruang (bidang, rumah, daerah, dan sebagainya) yang didiami (ditinggali) atau ditempati [SEP] bagian yang tertentu dari suatu ruang (bidang, daerah, dan sebagainya) [SEP] negeri (kota, desa, daerah, dan sebagainya) [SEP] sesuatu yang dapat (dipercaya) menampung (tentang isi hati, keluhan, pertanyaan, dan sebagainya) [SEP] kedudukan	tempat	1
sangat baik wisata, dekat kota. anda bisa menyewa taksi untuk pergi ke sana setiap hari. ada banyak kafe dan toko-toko dekat tempat itu. [SEP] mobil (biasanya sedan) tambangan [SEP] bergerak lambat di sepanjang rute yang disediakan sebelum lepas landas atau setelah mendarat (tentang pesawat)	taksi	0
saya sepakat dengan pendapat beberapa pengulas kalau pantai ini pantai terbersih di bali. sepanjang pengamatan saya ketika mengunjungi pantai ini, memang sangat bersih dan begitu terawat. tidak salah jika obyek wisata ini identik dengan kalangan [SEP] tepi laut [SEP] perbatasan daratan dengan laut atau massa air yang lain dan bagian yang dapat pengaruh dari air tersebut [SEP] daerah pasang surut di pantai antara pasang tertinggi dan surut terendah [SEP] landai	pantai	1
saya sepakat dengan pendapat beberapa pengulas kalau pantai ini pantai terbersih di bali. sepanjang pengamatan saya ketika mengunjungi pantai ini, memang sangat bersih dan begitu terawat. tidak salah jika obyek wisata ini identik dengan kalangan [SEP] tepi laut [SEP] perbatasan daratan dengan laut atau massa air yang lain dan bagian yang dapat pengaruh dari air tersebut [SEP] daerah pasang surut di pantai antara pasang tertinggi dan surut terendah [SEP] landai	pantai	1
saya sepakat dengan pendapat beberapa pengulas kalau pantai ini pantai terbersih di bali. sepanjang pengamatan saya ketika mengunjungi pantai ini, memang sangat bersih dan begitu terawat. tidak salah jika obyek wisata ini identik dengan kalangan	obyek	1
saya sepakat dengan pendapat beberapa pengulas kalau pantai ini pantai terbersih di bali. sepanjang pengamatan saya ketika mengunjungi pantai ini, memang sangat bersih dan begitu terawat. tidak salah jika obyek wisata ini identik dengan kalangan [SEP] bepergian bersama-sama (untuk memperluas pengetahuan, bersenang-senang, dan sebagainya) [SEP] piknik [SEP] aktivitas untuk bersenang-senang, memperluas pengetahuan, dan sebagainya, dilakukan dgn bepergian ke tempat tertentu, biasanya dgn bersama-sama	wisata	1
anda merasa baik di sana meskipun anda dikelilingi oleh banyak orang. kafe ini memiliki pemandangan yang luar biasa dekat dengan kuil juga. ini menyedihkan bahwa kami tidak diizinkan masuk ke candi yang sebenarnya. tapi anda melihat pemandangan indah dari sawah pertanian juga menuju ke kuil. [SEP] tempat minum kopi yang pengunjungnya dihibur dengan musik [SEP] tempat makan berkonsep sederhana, biasanya yang disajikan berupa minuman dan makanan ringan	kafe	1
anda merasa baik di sana meskipun anda dikelilingi oleh banyak orang. kafe ini memiliki pemandangan yang luar biasa dekat dengan kuil juga. ini menyedihkan bahwa kami tidak diizinkan masuk ke candi yang sebenarnya. tapi anda melihat pemandangan indah dari sawah pertanian juga menuju ke kuil. [SEP] bangunan kuno yang dibuat dari batu (sebagai tempat pemujaan, penyimpanan abu jenazah raja-raja, pendeta-pendeta Hindu atau Buddha pada zaman dulu)	candi	-1
anda merasa baik di sana meskipun anda dikelilingi oleh banyak orang. kafe ini memiliki pemandangan yang luar biasa dekat dengan kuil juga. ini menyedihkan bahwa kami tidak diizinkan masuk ke candi yang sebenarnya. tapi anda melihat pemandangan indah dari sawah pertanian juga menuju ke kuil. [SEP] penglihatan [SEP] proses, cara, perbuatan memandang [SEP] keadaan alam yang indah dipandang [SEP] pengetahuan (dalam arti apa-apa yang diketahui) [SEP] ikhtisar, uraian, atau pembicaraan mengenai suatu hal	pemandangan	1
"perjalanan ksni dr kuta cukup jauh, setelah bayar tkt msk, di dlm masih ada tambahan biaya jika ingin ksh mkn sayur u/rusa 25rb, keliling naik gajah 350rb, dan tebus ft dengan hard cover cukup mhl 160rb/ft. dan waktu itu saya mkn di resto yang menyediakan hiburan dengan ft bersama anak singa& buaya, setelah hampir giliran saya acr di stop karena hewannya sdh risih & harus nggu lagi 2 jam. agak mengecewakan..knp tidak diganti saja dengan hewan lain agar yang sdh antri tidak sia"" & ttp dapat giliran ft. [SEP] perihal (cara, gerakan, dan sebagainya) berjalan [SEP] kepergian (perihal bepergian) dari suatu tempat ke tempat yang lain [SEP] jarak (jauh) yang dicapai dengan berjalan dalam waktu yang tertentu [SEP] perbuatan"	perjalanan	-1
"perjalanan ksni dr kuta cukup jauh, setelah bayar tkt msk, di dlm masih ada tambahan biaya jika ingin ksh mkn sayur u/rusa 25rb, keliling naik gajah 350rb, dan tebus ft dengan hard cover cukup mhl 160rb/ft. dan waktu itu saya mkn di resto yang menyediakan hiburan dengan ft bersama anak singa& buaya, setelah hampir giliran saya acr di stop karena hewannya sdh risih & harus nggu lagi 2 jam. agak mengecewakan..knp tidak diganti saja dengan hewan lain agar yang sdh antri tidak sia"" & ttp dapat giliran ft. [SEP] uang yang dikeluarkan untuk mengadakan (mendirikan, melakukan, dan sebagainya) sesuatu"	biaya	-1
"perjalanan ksni dr kuta cukup jauh, setelah bayar tkt msk, di dlm masih ada tambahan biaya jika ingin ksh mkn sayur u/rusa 25rb, keliling naik gajah 350rb, dan tebus ft dengan hard cover cukup mhl 160rb/ft. dan waktu itu saya mkn di resto yang menyediakan hiburan dengan ft bersama anak singa& buaya, setelah hampir giliran saya acr di stop karena hewannya sdh risih & harus nggu lagi 2 jam. agak mengecewakan..knp tidak diganti saja dengan hewan lain agar yang sdh antri tidak sia"" & ttp dapat giliran ft. [SEP] binatang"	hewan	-1
"perjalanan ksni dr kuta cukup jauh, setelah bayar tkt msk, di dlm masih ada tambahan biaya jika ingin ksh mkn sayur u/rusa 25rb, keliling naik gajah 350rb, dan tebus ft dengan hard cover cukup mhl 160rb/ft. dan waktu itu saya mkn di resto yang menyediakan hiburan dengan ft bersama anak singa& buaya, setelah hampir giliran saya acr di stop karena hewannya sdh risih & harus nggu lagi 2 jam. agak mengecewakan..knp tidak diganti saja dengan hewan lain agar yang sdh antri tidak sia"" & ttp dapat giliran ft. [SEP] sesuatu atau perbuatan yang dapat menghibur hati (melupakan kesedihan dan sebagainya)"	hiburan	-1
bagus dan bersih dengan pasir putih, air, itu sangat bagus pantai di bali. aku sudah pergi sana dengan sun shine bitang bir, sangat lelax [SEP] butir-butir batu yang halus [SEP] lapisan tanah atau timbunan kersik halus [SEP] berbutir-butir sebagai pasir [SEP] laut	pasir	1
bagus dan bersih dengan pasir putih, air, itu sangat bagus pantai di bali. aku sudah pergi sana dengan sun shine bitang bir, sangat lelax [SEP] cairan jernih tidak berwarna, tidak berasa, dan tidak berbau yang diperlukan dalam kehidupan manusia, hewan, dan tumbuhan yang secara kimiawi mengandung hidrogen dan oksigen [SEP] benda cair yang biasa terdapat di sumur, sungai, danau yang mendidih pada suhu 100˚C [SEP] ronde pada pertandingan adu ayam, berdurasi lima belas menit, diawali dengan penyapuan air pada ketiak, leher, paha, dan dubur ayam agar suhu badan ayam tetap dingin atau stabil selama pertandingan	air	1
bagus dan bersih dengan pasir putih, air, itu sangat bagus pantai di bali. aku sudah pergi sana dengan sun shine bitang bir, sangat lelax [SEP] tepi laut [SEP] perbatasan daratan dengan laut atau massa air yang lain dan bagian yang dapat pengaruh dari air tersebut [SEP] daerah pasang surut di pantai antara pasang tertinggi dan surut terendah [SEP] landai	pantai	1
bagus dan bersih dengan pasir putih, air, itu sangat bagus pantai di bali. aku sudah pergi sana dengan sun shine bitang bir, sangat lelax	sun	1
saya dan pacar saya mengisi liburan keubud karena ingin melihat pemandangan sekitar ubud saya jalan jalan ke campuhan ridge walk ini . sedikit ramai dengan bule dan local tapi saya enjoy , saya merekonmendasikan tempat ini	keubud	1
saya dan pacar saya mengisi liburan keubud karena ingin melihat pemandangan sekitar ubud saya jalan jalan ke campuhan ridge walk ini . sedikit ramai dengan bule dan local tapi saya enjoy , saya merekonmendasikan tempat ini [SEP] sesuatu yang dipakai untuk menaruh (menyimpan, meletakkan, dan sebagainya) [SEP] ruang (bidang, rumah, dan sebagainya) yang tersedia untuk melakukan sesuatu [SEP] ruang (bidang dan sebagainya) yang dipakai untuk menaruh (menyimpan, mengumpulkan, dan sebagainya) [SEP] ruang (bidang, rumah, daerah, dan sebagainya) yang didiami (ditinggali) atau ditempati [SEP] bagian yang tertentu dari suatu ruang (bidang, daerah, dan sebagainya) [SEP] negeri (kota, desa, daerah, dan sebagainya) [SEP] sesuatu yang dapat (dipercaya) menampung (tentang isi hati, keluhan, pertanyaan, dan sebagainya) [SEP] kedudukan	tempat	-1
saya dan pacar saya mengisi liburan keubud karena ingin melihat pemandangan sekitar ubud saya jalan jalan ke campuhan ridge walk ini . sedikit ramai dengan bule dan local tapi saya enjoy , saya merekonmendasikan tempat ini [SEP] sesuatu yang dipakai untuk menaruh (menyimpan, meletakkan, dan sebagainya) [SEP] ruang (bidang, rumah, dan sebagainya) yang tersedia untuk melakukan sesuatu [SEP] ruang (bidang dan sebagainya) yang dipakai untuk menaruh (menyimpan, mengumpulkan, dan sebagainya) [SEP] ruang (bidang, rumah, daerah, dan sebagainya) yang didiami (ditinggali) atau ditempati [SEP] bagian yang tertentu dari suatu ruang (bidang, daerah, dan sebagainya) [SEP] negeri (kota, desa, daerah, dan sebagainya) [SEP] sesuatu yang dapat (dipercaya) menampung (tentang isi hati, keluhan, pertanyaan, dan sebagainya) [SEP] kedudukan	tempat	1
saya dan pacar saya mengisi liburan keubud karena ingin melihat pemandangan sekitar ubud saya jalan jalan ke campuhan ridge walk ini . sedikit ramai dengan bule dan local tapi saya enjoy , saya merekonmendasikan tempat ini [SEP] penglihatan [SEP] proses, cara, perbuatan memandang [SEP] keadaan alam yang indah dipandang [SEP] pengetahuan (dalam arti apa-apa yang diketahui) [SEP] ikhtisar, uraian, atau pembicaraan mengenai suatu hal	pemandangan	0
untuk pemula, medannya masih oke, hanya banyak kerikil-kerikil jadi saat turun gunung harus hati-hati karena bisa terpleset [SEP] tanah lapang [SEP] lingkungan [SEP] lokasi [SEP] batas sentuhan antara dua massa udara yang berbeda keadaannya [SEP] ruang yang mengandung pengaruh gaya, misalnya -- magnet, -- listrik [SEP] himpunan takkosong dengan dua operasi biner, yaitu penjumlahan dan perkalian [SEP] lokasi dalam rekaman tempat jenis data tertentu disimpan [SEP] kota (madya) yang juga menjadi ibu kota Provinsi Sumatera Utara, terkenal dengan sebutan Kota Melayu Deli	medan	1
untuk pemula, medannya masih oke, hanya banyak kerikil-kerikil jadi saat turun gunung harus hati-hati karena bisa terpleset	kerikil-kerikil	-1
untuk pemula, medannya masih oke, hanya banyak kerikil-kerikil jadi saat turun gunung harus hati-hati karena bisa terpleset [SEP] mengamalkan ilmu yang sudah diperoleh di perguruan (dalam cerita silat) [SEP] ikut terlibat dalam suatu urusan	turun gunung	-1
cukup menyenangkan walau sangat kecil , banyak area yang  belum jadi, kolam renang anak yang  kecil, ok [SEP] kolam untuk berenang	kolam renang	-1
cukup menyenangkan walau sangat kecil , banyak area yang  belum jadi, kolam renang anak yang  kecil, ok [SEP] kolam untuk berenang	kolam renang	1
sya dan team kerja mengadakan outing pryaan ultah prushaan kita blok garden dan buat acara sangat menyenangkan wahana air juga sngat kita nikmati memang terbaik di bali , kita akan ksana lagi [SEP] hal atau pokok yang akan dibicarakan (dalam rapat, perundingan, dan sebagainya) [SEP] hal atau pokok isi karangan [SEP] kegiatan yang dipertunjukkan, disiarkan, atau diperlombakan [SEP] pemeriksaan dalam pengadilan [SEP] cara [SEP] cari: mengacarakan	acara	1
sya dan team kerja mengadakan outing pryaan ultah prushaan kita blok garden dan buat acara sangat menyenangkan wahana air juga sngat kita nikmati memang terbaik di bali , kita akan ksana lagi	wahana air	1
bentuk sawah yang berundak-undak, pemandangan yang indah dapat anda temui di ubud bali. di sekitar situ juga ada banyak restaurant, menikmati makanan dengan pemandangan sawah yang indah. [SEP] tanah yang digarap dan diairi untuk tempat menanam padi	sawah	0
bentuk sawah yang berundak-undak, pemandangan yang indah dapat anda temui di ubud bali. di sekitar situ juga ada banyak restaurant, menikmati makanan dengan pemandangan sawah yang indah. [SEP] penglihatan [SEP] proses, cara, perbuatan memandang [SEP] keadaan alam yang indah dipandang [SEP] pengetahuan (dalam arti apa-apa yang diketahui) [SEP] ikhtisar, uraian, atau pembicaraan mengenai suatu hal	pemandangan	1
bentuk sawah yang berundak-undak, pemandangan yang indah dapat anda temui di ubud bali. di sekitar situ juga ada banyak restaurant, menikmati makanan dengan pemandangan sawah yang indah.	restaurant	1
bentuk sawah yang berundak-undak, pemandangan yang indah dapat anda temui di ubud bali. di sekitar situ juga ada banyak restaurant, menikmati makanan dengan pemandangan sawah yang indah. [SEP] segala sesuatu yang dapat dimakan (seperti penganan, lauk-pauk, kue) [SEP] segala bahan yang kita makan atau masuk ke dalam tubuh yang membentuk atau mengganti jaringan tubuh, memberikan tenaga, atau mengatur semua proses dalam tubuh [SEP] rezeki	makanan	1
bentuk sawah yang berundak-undak, pemandangan yang indah dapat anda temui di ubud bali. di sekitar situ juga ada banyak restaurant, menikmati makanan dengan pemandangan sawah yang indah. [SEP] penglihatan [SEP] proses, cara, perbuatan memandang [SEP] keadaan alam yang indah dipandang [SEP] pengetahuan (dalam arti apa-apa yang diketahui) [SEP] ikhtisar, uraian, atau pembicaraan mengenai suatu hal	pemandangan	1
bentuk sawah yang berundak-undak, pemandangan yang indah dapat anda temui di ubud bali. di sekitar situ juga ada banyak restaurant, menikmati makanan dengan pemandangan sawah yang indah. [SEP] tanah yang digarap dan diairi untuk tempat menanam padi	sawah	1
lengkap dan menyenangkan,berbagai atraksi dan permainan air yang seru,waterbom di bali ini banyak banget permainan air dan meskipun agak mahal sih tiket masuknya tetapi terbayar saat sudah di dalam kita semua bahagia [SEP] sesuatu yang menarik perhatian [SEP] pertunjukan	atraksi	1
lengkap dan menyenangkan,berbagai atraksi dan permainan air yang seru,waterbom di bali ini banyak banget permainan air dan meskipun agak mahal sih tiket masuknya tetapi terbayar saat sudah di dalam kita semua bahagia	permainan air	1
lengkap dan menyenangkan,berbagai atraksi dan permainan air yang seru,waterbom di bali ini banyak banget permainan air dan meskipun agak mahal sih tiket masuknya tetapi terbayar saat sudah di dalam kita semua bahagia	waterbom	1
lengkap dan menyenangkan,berbagai atraksi dan permainan air yang seru,waterbom di bali ini banyak banget permainan air dan meskipun agak mahal sih tiket masuknya tetapi terbayar saat sudah di dalam kita semua bahagia	permainan air	1
lengkap dan menyenangkan,berbagai atraksi dan permainan air yang seru,waterbom di bali ini banyak banget permainan air dan meskipun agak mahal sih tiket masuknya tetapi terbayar saat sudah di dalam kita semua bahagia [SEP] karcis kapal, pesawat terbang, dan sebagainya	tiket	-1
rice terrace ini sangat indah,tempat yang pas untuk bersantai melihat padi yang hijau,pohon kelapa yang melambai langitnya yang biru,ada beberapa kafe lokasinya sangat bagus untuk melihat rice terrace,tapi sayang lahan parkirnya sempit.	rice terrace	1
rice terrace ini sangat indah,tempat yang pas untuk bersantai melihat padi yang hijau,pohon kelapa yang melambai langitnya yang biru,ada beberapa kafe lokasinya sangat bagus untuk melihat rice terrace,tapi sayang lahan parkirnya sempit. [SEP] sesuatu yang dipakai untuk menaruh (menyimpan, meletakkan, dan sebagainya) [SEP] ruang (bidang, rumah, dan sebagainya) yang tersedia untuk melakukan sesuatu [SEP] ruang (bidang dan sebagainya) yang dipakai untuk menaruh (menyimpan, mengumpulkan, dan sebagainya) [SEP] ruang (bidang, rumah, daerah, dan sebagainya) yang didiami (ditinggali) atau ditempati [SEP] bagian yang tertentu dari suatu ruang (bidang, daerah, dan sebagainya) [SEP] negeri (kota, desa, daerah, dan sebagainya) [SEP] sesuatu yang dapat (dipercaya) menampung (tentang isi hati, keluhan, pertanyaan, dan sebagainya) [SEP] kedudukan	tempat	1
rice terrace ini sangat indah,tempat yang pas untuk bersantai melihat padi yang hijau,pohon kelapa yang melambai langitnya yang biru,ada beberapa kafe lokasinya sangat bagus untuk melihat rice terrace,tapi sayang lahan parkirnya sempit. [SEP] terna yang termasuk suku Poaceae, tingginya mencapai 1,2 m, berdaun memita panjang, berbunga majemuk, menghasilkan bulir beras yang bervariasi warnanya, tumbuh di sawah atau ladang, biasanya dimanfaatkan sebagai makanan pokok [SEP] butir dan buah padi [SEP] (dalam beberapa ungkapan berarti) kecil	padi	1
rice terrace ini sangat indah,tempat yang pas untuk bersantai melihat padi yang hijau,pohon kelapa yang melambai langitnya yang biru,ada beberapa kafe lokasinya sangat bagus untuk melihat rice terrace,tapi sayang lahan parkirnya sempit.	pohon kelapa	1
rice terrace ini sangat indah,tempat yang pas untuk bersantai melihat padi yang hijau,pohon kelapa yang melambai langitnya yang biru,ada beberapa kafe lokasinya sangat bagus untuk melihat rice terrace,tapi sayang lahan parkirnya sempit. [SEP] tempat minum kopi yang pengunjungnya dihibur dengan musik [SEP] tempat makan berkonsep sederhana, biasanya yang disajikan berupa minuman dan makanan ringan	kafe	1
rice terrace ini sangat indah,tempat yang pas untuk bersantai melihat padi yang hijau,pohon kelapa yang melambai langitnya yang biru,ada beberapa kafe lokasinya sangat bagus untuk melihat rice terrace,tapi sayang lahan parkirnya sempit. [SEP] letak [SEP] tempat	lokasi	1
rice terrace ini sangat indah,tempat yang pas untuk bersantai melihat padi yang hijau,pohon kelapa yang melambai langitnya yang biru,ada beberapa kafe lokasinya sangat bagus untuk melihat rice terrace,tapi sayang lahan parkirnya sempit. [SEP] lahan untuk memarkir kendaraan	lahan parkir	-1
rice terrace ini sangat indah,tempat yang pas untuk bersantai melihat padi yang hijau,pohon kelapa yang melambai langitnya yang biru,ada beberapa kafe lokasinya sangat bagus untuk melihat rice terrace,tapi sayang lahan parkirnya sempit.	rice terrace	1
wajib dilakukan di ubud. perlu waktu sekitar 30 minta salah satu cara dan anda berada tepat di hutan yang tinggi dengan pemandangan luar biasa. berhenti untuk kopi di cafe di ujung jalan dan duduk di kolam ikan di sebuah bale. ubud pengalaman yang luar biasa. pemandangannya mengagumkan. [SEP] penglihatan [SEP] proses, cara, perbuatan memandang [SEP] keadaan alam yang indah dipandang [SEP] pengetahuan (dalam arti apa-apa yang diketahui) [SEP] ikhtisar, uraian, atau pembicaraan mengenai suatu hal	pemandangan	1
wajib dilakukan di ubud. perlu waktu sekitar 30 minta salah satu cara dan anda berada tepat di hutan yang tinggi dengan pemandangan luar biasa. berhenti untuk kopi di cafe di ujung jalan dan duduk di kolam ikan di sebuah bale. ubud pengalaman yang luar biasa. pemandangannya mengagumkan. [SEP] tanah luas yang ditumbuhi pohon-pohon (biasanya tidak dipelihara orang) [SEP] tumbuhan yang tumbuh di atas tanah yang luas (biasanya di wilayah pegunungan) [SEP] yang tidak dipelihara orang	hutan	1
wajib dilakukan di ubud. perlu waktu sekitar 30 minta salah satu cara dan anda berada tepat di hutan yang tinggi dengan pemandangan luar biasa. berhenti untuk kopi di cafe di ujung jalan dan duduk di kolam ikan di sebuah bale. ubud pengalaman yang luar biasa. pemandangannya mengagumkan.	cafe	0
wajib dilakukan di ubud. perlu waktu sekitar 30 minta salah satu cara dan anda berada tepat di hutan yang tinggi dengan pemandangan luar biasa. berhenti untuk kopi di cafe di ujung jalan dan duduk di kolam ikan di sebuah bale. ubud pengalaman yang luar biasa. pemandangannya mengagumkan.	ubud	1
wajib dilakukan di ubud. perlu waktu sekitar 30 minta salah satu cara dan anda berada tepat di hutan yang tinggi dengan pemandangan luar biasa. berhenti untuk kopi di cafe di ujung jalan dan duduk di kolam ikan di sebuah bale. ubud pengalaman yang luar biasa. pemandangannya mengagumkan. [SEP] yang pernah dialami (dirasai, dijalani, ditanggung, dan sebagainya)	pengalaman	1
wajib dilakukan di ubud. perlu waktu sekitar 30 minta salah satu cara dan anda berada tepat di hutan yang tinggi dengan pemandangan luar biasa. berhenti untuk kopi di cafe di ujung jalan dan duduk di kolam ikan di sebuah bale. ubud pengalaman yang luar biasa. pemandangannya mengagumkan. [SEP] penglihatan [SEP] proses, cara, perbuatan memandang [SEP] keadaan alam yang indah dipandang [SEP] pengetahuan (dalam arti apa-apa yang diketahui) [SEP] ikhtisar, uraian, atau pembicaraan mengenai suatu hal	pemandangan	1
wajib dilakukan di ubud. perlu waktu sekitar 30 minta salah satu cara dan anda berada tepat di hutan yang tinggi dengan pemandangan luar biasa. berhenti untuk kopi di cafe di ujung jalan dan duduk di kolam ikan di sebuah bale. ubud pengalaman yang luar biasa. pemandangannya mengagumkan. [SEP] kolam khusus untuk memiara ikan	kolam ikan	0
3 hari di bali rasanya tidak cukup. ingin rasanya langkah ini kembali lagi ke sana. [SEP] menggulung atau melilitkan papeda [SEP] kapak kecil bergagang pendek [SEP] kata sapaan atau panggilan kepada laki-laki yang sudah beristri [SEP] pulau yang terletak di antara Pulau Jawa dan Pulau Lombok yang berada di Kepulauan Nusa Tenggara [SEP] provinsi di Pulau Bali, beribu kota Denpasar [SEP] suku bangsa yang berasal dari atau mendiami sebagian besar Pulau Bali [SEP] bahasa yang dituturkan oleh suku Bali	bali	1
tegallalang menyajikan hamparan pemandangan sawah asri nan hijau. berkunjung ke tegallalang memberikan perasaan tenang serta menyegarkan mata. suhu udara bisa jadi terlalu terik atau mendadak hujan. sebaiknya siapkan kacamata dan payung. [SEP] penglihatan [SEP] proses, cara, perbuatan memandang [SEP] keadaan alam yang indah dipandang [SEP] pengetahuan (dalam arti apa-apa yang diketahui) [SEP] ikhtisar, uraian, atau pembicaraan mengenai suatu hal	pemandangan	1
tegallalang menyajikan hamparan pemandangan sawah asri nan hijau. berkunjung ke tegallalang memberikan perasaan tenang serta menyegarkan mata. suhu udara bisa jadi terlalu terik atau mendadak hujan. sebaiknya siapkan kacamata dan payung. [SEP] tanah yang digarap dan diairi untuk tempat menanam padi	sawah	1
tegallalang menyajikan hamparan pemandangan sawah asri nan hijau. berkunjung ke tegallalang memberikan perasaan tenang serta menyegarkan mata. suhu udara bisa jadi terlalu terik atau mendadak hujan. sebaiknya siapkan kacamata dan payung.	tegallalang	1
tegallalang menyajikan hamparan pemandangan sawah asri nan hijau. berkunjung ke tegallalang memberikan perasaan tenang serta menyegarkan mata. suhu udara bisa jadi terlalu terik atau mendadak hujan. sebaiknya siapkan kacamata dan payung.	suhu udara	0
1. best time : early morning, sore sebelum matahari terbenam [SEP] matahari masuk	matahari terbenam	1
