review	aspect	sentiment
pergi sana di sekitar 9,30 di pagi hari. banyak sekali kera berkeliaran di sekitar tempat dan menciptakan suasana menyenangkan. mereka menawarkan pisang yang sama dan biarkan pihak hotel! [SEP] perkakas atau alat tenun kain-kain kecil dan halus, seperti pita atau kaus lampu [SEP] primata yang tidak memiliki ekor, lengan lebih panjang daripada kaki, biasanya berjalan menggunakan kedua kakinya, bervolume otak lebih besar daripada primata lainnya	kera	1
pergi sana di sekitar 9,30 di pagi hari. banyak sekali kera berkeliaran di sekitar tempat dan menciptakan suasana menyenangkan. mereka menawarkan pisang yang sama dan biarkan pihak hotel! [SEP] sesuatu yang dipakai untuk menaruh (menyimpan, meletakkan, dan sebagainya) [SEP] ruang (bidang, rumah, dan sebagainya) yang tersedia untuk melakukan sesuatu [SEP] ruang (bidang dan sebagainya) yang dipakai untuk menaruh (menyimpan, mengumpulkan, dan sebagainya) [SEP] ruang (bidang, rumah, daerah, dan sebagainya) yang didiami (ditinggali) atau ditempati [SEP] bagian yang tertentu dari suatu ruang (bidang, daerah, dan sebagainya) [SEP] negeri (kota, desa, daerah, dan sebagainya) [SEP] sesuatu yang dapat (dipercaya) menampung (tentang isi hati, keluhan, pertanyaan, dan sebagainya) [SEP] kedudukan	tempat	1
pergi sana di sekitar 9,30 di pagi hari. banyak sekali kera berkeliaran di sekitar tempat dan menciptakan suasana menyenangkan. mereka menawarkan pisang yang sama dan biarkan pihak hotel! [SEP] tanaman jenis Musa, buahnya berdaging dan dapat dimakan, ada bermacam-macam, seperti -- ambon, -- barangan, -- raja, -- raja serai, -- uli [SEP] cari: pisang-pisang [SEP] cari: pisang-pisang [SEP] suku di Provinsi Sumatra Barat	pisang	0
saya ke sini siang hari, tidak bisa ke puranya karena air laut sedang pasang. akhirnya foto didepan puranya saja [SEP] pundi-pundi dari kain (tempat uang) [SEP] bursa [SEP] dana (uang yang disediakan untuk suatu maksud) [SEP] kota [SEP] tempat beribadat (bersembahyang) umat Hindu [SEP] istana	pura	0
saya ke sini siang hari, tidak bisa ke puranya karena air laut sedang pasang. akhirnya foto didepan puranya saja [SEP] air di laut yang biasanya mempunyai kadar garam 30―35%	air laut	-1
untuk menghilangkan mata yang lelah akan kemacetan,jalan-jalan hutan tempat yang tempat sejuk,monyetnya bersahabat,parkir luas,sayangnya setelah dari sana langsung capek lagi karena kemacetan di kota  [SEP] primata yang memiliki ekor, ukuran lengan sama atau lebih pendek daripada ukuran kaki, berjalan dengan menggunakan kedua lengan dan kakinya	monyet	1
untuk menghilangkan mata yang lelah akan kemacetan,jalan-jalan hutan tempat yang tempat sejuk,monyetnya bersahabat,parkir luas,sayangnya setelah dari sana langsung capek lagi karena kemacetan di kota  [SEP] memarkir	parkir	1
untuk menghilangkan mata yang lelah akan kemacetan,jalan-jalan hutan tempat yang tempat sejuk,monyetnya bersahabat,parkir luas,sayangnya setelah dari sana langsung capek lagi karena kemacetan di kota  [SEP] sesuatu yang dipakai untuk menaruh (menyimpan, meletakkan, dan sebagainya) [SEP] ruang (bidang, rumah, dan sebagainya) yang tersedia untuk melakukan sesuatu [SEP] ruang (bidang dan sebagainya) yang dipakai untuk menaruh (menyimpan, mengumpulkan, dan sebagainya) [SEP] ruang (bidang, rumah, daerah, dan sebagainya) yang didiami (ditinggali) atau ditempati [SEP] bagian yang tertentu dari suatu ruang (bidang, daerah, dan sebagainya) [SEP] negeri (kota, desa, daerah, dan sebagainya) [SEP] sesuatu yang dapat (dipercaya) menampung (tentang isi hati, keluhan, pertanyaan, dan sebagainya) [SEP] kedudukan	tempat	1
untuk menghilangkan mata yang lelah akan kemacetan,jalan-jalan hutan tempat yang tempat sejuk,monyetnya bersahabat,parkir luas,sayangnya setelah dari sana langsung capek lagi karena kemacetan di kota  [SEP] daerah permukiman yang terdiri atas bangunan rumah yang merupakan kesatuan tempat tinggal dari berbagai lapisan masyarakat [SEP] daerah pemusatan penduduk dengan kepadatan tinggi serta fasilitas modern dan sebagian besar penduduknya bekerja di luar pertanian [SEP] dinding (tembok) yang mengelilingi tempat pertahanan [SEP] cari: mengotakan	kota	-1
untuk menghilangkan mata yang lelah akan kemacetan,jalan-jalan hutan tempat yang tempat sejuk,monyetnya bersahabat,parkir luas,sayangnya setelah dari sana langsung capek lagi karena kemacetan di kota  [SEP] tanah luas yang ditumbuhi pohon-pohon (biasanya tidak dipelihara orang) [SEP] tumbuhan yang tumbuh di atas tanah yang luas (biasanya di wilayah pegunungan) [SEP] yang tidak dipelihara orang	hutan	1
lebih baik anda pergi ke tempat ini dan menghabiskan sekitar 3 jam atau lebih. karena saya pergi sana dan itu tidak cukup untuk menjelajahi tempat ini meskipun sudah 2 jam di sana. [SEP] sesuatu yang dipakai untuk menaruh (menyimpan, meletakkan, dan sebagainya) [SEP] ruang (bidang, rumah, dan sebagainya) yang tersedia untuk melakukan sesuatu [SEP] ruang (bidang dan sebagainya) yang dipakai untuk menaruh (menyimpan, mengumpulkan, dan sebagainya) [SEP] ruang (bidang, rumah, daerah, dan sebagainya) yang didiami (ditinggali) atau ditempati [SEP] bagian yang tertentu dari suatu ruang (bidang, daerah, dan sebagainya) [SEP] negeri (kota, desa, daerah, dan sebagainya) [SEP] sesuatu yang dapat (dipercaya) menampung (tentang isi hati, keluhan, pertanyaan, dan sebagainya) [SEP] kedudukan	tempat	1
lebih baik anda pergi ke tempat ini dan menghabiskan sekitar 3 jam atau lebih. karena saya pergi sana dan itu tidak cukup untuk menjelajahi tempat ini meskipun sudah 2 jam di sana. [SEP] sesuatu yang dipakai untuk menaruh (menyimpan, meletakkan, dan sebagainya) [SEP] ruang (bidang, rumah, dan sebagainya) yang tersedia untuk melakukan sesuatu [SEP] ruang (bidang dan sebagainya) yang dipakai untuk menaruh (menyimpan, mengumpulkan, dan sebagainya) [SEP] ruang (bidang, rumah, daerah, dan sebagainya) yang didiami (ditinggali) atau ditempati [SEP] bagian yang tertentu dari suatu ruang (bidang, daerah, dan sebagainya) [SEP] negeri (kota, desa, daerah, dan sebagainya) [SEP] sesuatu yang dapat (dipercaya) menampung (tentang isi hati, keluhan, pertanyaan, dan sebagainya) [SEP] kedudukan	tempat	1
tempat dengan pemandangan yang luar biasa. perpaduan dari alam dan tradisi semoga qta bisa terus menjaga dan melestarikannya ?????? [SEP] sesuatu yang dipakai untuk menaruh (menyimpan, meletakkan, dan sebagainya) [SEP] ruang (bidang, rumah, dan sebagainya) yang tersedia untuk melakukan sesuatu [SEP] ruang (bidang dan sebagainya) yang dipakai untuk menaruh (menyimpan, mengumpulkan, dan sebagainya) [SEP] ruang (bidang, rumah, daerah, dan sebagainya) yang didiami (ditinggali) atau ditempati [SEP] bagian yang tertentu dari suatu ruang (bidang, daerah, dan sebagainya) [SEP] negeri (kota, desa, daerah, dan sebagainya) [SEP] sesuatu yang dapat (dipercaya) menampung (tentang isi hati, keluhan, pertanyaan, dan sebagainya) [SEP] kedudukan	tempat	1
tempat dengan pemandangan yang luar biasa. perpaduan dari alam dan tradisi semoga qta bisa terus menjaga dan melestarikannya ?????? [SEP] penglihatan [SEP] proses, cara, perbuatan memandang [SEP] keadaan alam yang indah dipandang [SEP] pengetahuan (dalam arti apa-apa yang diketahui) [SEP] ikhtisar, uraian, atau pembicaraan mengenai suatu hal	pemandangan	1
tempat dengan pemandangan yang luar biasa. perpaduan dari alam dan tradisi semoga qta bisa terus menjaga dan melestarikannya ?????? [SEP] segala yang ada di langit dan di bumi (seperti bumi, bintang, kekuatan) [SEP] lingkungan kehidupan [SEP] segala sesuatu yang termasuk dalam satu lingkungan (golongan dan sebagainya) dan dianggap sebagai satu keutuhan [SEP] segala daya (gaya, kekuatan, dan sebagainya) yang menyebabkan terjadinya dan seakan-akan mengatur segala sesuatu yang ada di dunia ini [SEP] yang bukan buatan manusia [SEP] dunia [SEP] kerajaan [SEP] cari: berpengalaman, mengalami, pengalam, pengalaman [SEP] bendera (panji-panji) sebagai tanda (pada pasukan dan sebagainya)	alam	0
tempat dengan pemandangan yang luar biasa. perpaduan dari alam dan tradisi semoga qta bisa terus menjaga dan melestarikannya ?????? [SEP] adat kebiasaan turun-temurun (dari nenek moyang) yang masih dijalankan dalam masyarakat [SEP] penilaian atau anggapan bahwa cara-cara yang telah ada merupakan yang paling baik dan benar	tradisi	0
turis domestik karcis masuk @ 15rb,masuk ke komplek langsung disambut pemandu wisata dadakan,sebenarnya adl foto bisa ditolak secara halus,dari tirta bisa terlihat istana mata air yang bersih-jernih dan segar,pas mau keluar tirta,disuruh ngikutin labirin pedagang,berputar putar,serasa di borobudur tapi tidak memaksa dagangannya [SEP] air	tirta	1
turis domestik karcis masuk @ 15rb,masuk ke komplek langsung disambut pemandu wisata dadakan,sebenarnya adl foto bisa ditolak secara halus,dari tirta bisa terlihat istana mata air yang bersih-jernih dan segar,pas mau keluar tirta,disuruh ngikutin labirin pedagang,berputar putar,serasa di borobudur tapi tidak memaksa dagangannya [SEP] tempat air yang mengalir dari batuan atau tanah ke permukaan tanah secara alamiah	mata air	1
turis domestik karcis masuk @ 15rb,masuk ke komplek langsung disambut pemandu wisata dadakan,sebenarnya adl foto bisa ditolak secara halus,dari tirta bisa terlihat istana mata air yang bersih-jernih dan segar,pas mau keluar tirta,disuruh ngikutin labirin pedagang,berputar putar,serasa di borobudur tapi tidak memaksa dagangannya [SEP] surat kecil (carik kertas khusus) sebagai tanda telah membayar ongkos dan sebagainya (untuk naik bus, menonton bioskop, dan sebagainya)	karcis	0
pura ini di dirikan oleh dangyang nirartha pada jaman kerajaan dalem waturenggong. pura ini terletak di tengah laut dan sangat indah untuk dilihat . di pura ini juga bisa menikmati matahari terbenam yang sangat indah dan sekarang menjadi salah satu lambang pariwisata tabanan khususnya dan bali pada umumnya [SEP] pundi-pundi dari kain (tempat uang) [SEP] bursa [SEP] dana (uang yang disediakan untuk suatu maksud) [SEP] kota [SEP] tempat beribadat (bersembahyang) umat Hindu [SEP] istana	pura	1
pura ini di dirikan oleh dangyang nirartha pada jaman kerajaan dalem waturenggong. pura ini terletak di tengah laut dan sangat indah untuk dilihat . di pura ini juga bisa menikmati matahari terbenam yang sangat indah dan sekarang menjadi salah satu lambang pariwisata tabanan khususnya dan bali pada umumnya [SEP] pundi-pundi dari kain (tempat uang) [SEP] bursa [SEP] dana (uang yang disediakan untuk suatu maksud) [SEP] kota [SEP] tempat beribadat (bersembahyang) umat Hindu [SEP] istana	pura	1
pura ini di dirikan oleh dangyang nirartha pada jaman kerajaan dalem waturenggong. pura ini terletak di tengah laut dan sangat indah untuk dilihat . di pura ini juga bisa menikmati matahari terbenam yang sangat indah dan sekarang menjadi salah satu lambang pariwisata tabanan khususnya dan bali pada umumnya [SEP] matahari masuk	matahari terbenam	1
pura ini di dirikan oleh dangyang nirartha pada jaman kerajaan dalem waturenggong. pura ini terletak di tengah laut dan sangat indah untuk dilihat . di pura ini juga bisa menikmati matahari terbenam yang sangat indah dan sekarang menjadi salah satu ikon khususnya dan bali pada umumnya [SEP] lukisan, gambar, gambaran pada panel kayu yang digunakan dalam kebaktian gereja Kristen Ortodoks [SEP] gambar atau simbol kecil pada layar komputer yang melambangkan sesuatu (program, peranti, dan sebagainya) yang diaktifkan dengan cara diklik	ikon	0
pura ini di dirikan oleh dangyang nirartha pada jaman kerajaan dalem waturenggong. pura ini terletak di tengah laut dan sangat indah untuk dilihat . di pura ini juga bisa menikmati matahari terbenam yang sangat indah dan sekarang menjadi salah satu lambang pariwisata tabanan khususnya dan bali pada umumnya [SEP] pundi-pundi dari kain (tempat uang) [SEP] bursa [SEP] dana (uang yang disediakan untuk suatu maksud) [SEP] kota [SEP] tempat beribadat (bersembahyang) umat Hindu [SEP] istana	pura	0
melihat sekeliling bali dari puncak pura  mendengar ombak di laut, sore sambil melihat matahari terbenam sangat cantik dan menakjubkan. sangat indah [SEP] bagian yang paling atas (tentang gunung, menara, pohon, dan sebagainya) [SEP] titik sudut segitiga yang berhadapan dengan garis dasar [SEP] yang tertinggi	puncak	1
melihat sekeliling bali dari puncak pura  mendengar ombak di laut, sore sambil melihat matahari terbenam sangat cantik dan menakjubkan. sangat indah [SEP] gerakan air laut yang turun-naik atau bergulung-gulung	ombak	1
melihat sekeliling bali dari puncak pura  mendengar ombak di laut, sore sambil melihat matahari terbenam sangat cantik dan menakjubkan. sangat indah [SEP] matahari masuk	matahari terbenam	1
jika anda suka wisata alam, pastikan untuk mengunjungi tempat ini. [SEP] perjalanan yang memanfaatkan potensi sumber daya alam dan tata lingkungannya sebagai objek tujuan wisata	wisata alam	1
jika anda suka wisata alam, pastikan untuk mengunjungi tempat ini. [SEP] sesuatu yang dipakai untuk menaruh (menyimpan, meletakkan, dan sebagainya) [SEP] ruang (bidang, rumah, dan sebagainya) yang tersedia untuk melakukan sesuatu [SEP] ruang (bidang dan sebagainya) yang dipakai untuk menaruh (menyimpan, mengumpulkan, dan sebagainya) [SEP] ruang (bidang, rumah, daerah, dan sebagainya) yang didiami (ditinggali) atau ditempati [SEP] bagian yang tertentu dari suatu ruang (bidang, daerah, dan sebagainya) [SEP] negeri (kota, desa, daerah, dan sebagainya) [SEP] sesuatu yang dapat (dipercaya) menampung (tentang isi hati, keluhan, pertanyaan, dan sebagainya) [SEP] kedudukan	tempat	1
saya mengunjungi lokasi wisata ini pada pagi hari pada hari minggu, pengunjung sudah ramai sekali pada pagi hari. biaya parkir kendaraan roda 4 adalah rp 5.000,- harga turis domestik dewasa rp 20.000,- ada foto yang akan menawarkan jasa foto langsung cetak kepada para pengunjung dengan membayar sejumlah uang. di area menuju tempat parkir terdapat beberapa toko dan kios  [SEP] bepergian bersama-sama (untuk memperluas pengetahuan, bersenang-senang, dan sebagainya) [SEP] piknik [SEP] aktivitas untuk bersenang-senang, memperluas pengetahuan, dan sebagainya, dilakukan dgn bepergian ke tempat tertentu, biasanya dgn bersama-sama	wisata	1
saya mengunjungi lokasi wisata ini pada pagi hari pada hari minggu, pengunjung sudah ramai sekali pada pagi hari. biaya parkir kendaraan roda 4 adalah rp 5.000,- harga turis domestik dewasa rp 20.000,- ada foto yang akan menawarkan jasa foto langsung cetak kepada para pengunjung dengan membayar sejumlah uang. di area menuju tempat parkir terdapat beberapa toko dan kios  [SEP] karcis kapal, pesawat terbang, dan sebagainya	tiket	0
saya mengunjungi lokasi wisata ini pada pagi hari pada hari minggu, pengunjung sudah ramai sekali pada pagi hari. biaya parkir kendaraan roda 4 adalah rp 5.000,- harga turis domestik dewasa rp 20.000,- ada foto yang akan menawarkan jasa foto langsung cetak kepada para pengunjung dengan membayar sejumlah uang. di area menuju tempat parkir terdapat beberapa toko dan kios  [SEP] potret [SEP] gambaran	foto	0
saya mengunjungi lokasi wisata ini pada pagi hari pada hari minggu, pengunjung sudah ramai sekali pada pagi hari. biaya parkir kendaraan roda 4 adalah rp 5.000,- harga turis domestik dewasa rp 20.000,- ada foto yang akan menawarkan jasa foto langsung cetak kepada para pengunjung dengan membayar sejumlah uang. di area menuju tempat parkir terdapat beberapa toko dan kios  [SEP] kedai berupa bangunan permanen tempat menjual barang-barang (makanan kecil dan sebagainya) [SEP] serangga berukuran kecil, berwarna cokelat atau hitam dengan bercak oranye, alat mulut bermoncong panjang, termasuk keluarga Curculionidae, merupakan hama pada penyimpanan produk beras, jagung, dan gandum	toko	1
saya mengunjungi lokasi wisata ini pada pagi hari pada hari minggu, pengunjung sudah ramai sekali pada pagi hari. biaya parkir kendaraan roda 4 adalah rp 5.000,- harga turis domestik dewasa rp 20.000,- ada foto yang akan menawarkan jasa foto langsung cetak kepada para pengunjung dengan membayar sejumlah uang. di area menuju tempat parkir terdapat beberapa toko dan kios  [SEP] toko kecil (tempat berjual buku, koran, dan sebagainya) [SEP] komputer atau terminal dalam wadah yang berdiri bebas dan menyediakan informasi kepada publik	kios	1
pemandangan di sini sangat bagus. tempat sangat nyaman. wajib berkunjung ke pura saat berada di bali. [SEP] penglihatan [SEP] proses, cara, perbuatan memandang [SEP] keadaan alam yang indah dipandang [SEP] pengetahuan (dalam arti apa-apa yang diketahui) [SEP] ikhtisar, uraian, atau pembicaraan mengenai suatu hal	pemandangan	1
pemandangan di sini sangat bagus. tempat sangat nyaman. wajib berkunjung ke pura saat berada di bali. [SEP] sesuatu yang dipakai untuk menaruh (menyimpan, meletakkan, dan sebagainya) [SEP] ruang (bidang, rumah, dan sebagainya) yang tersedia untuk melakukan sesuatu [SEP] ruang (bidang dan sebagainya) yang dipakai untuk menaruh (menyimpan, mengumpulkan, dan sebagainya) [SEP] ruang (bidang, rumah, daerah, dan sebagainya) yang didiami (ditinggali) atau ditempati [SEP] bagian yang tertentu dari suatu ruang (bidang, daerah, dan sebagainya) [SEP] negeri (kota, desa, daerah, dan sebagainya) [SEP] sesuatu yang dapat (dipercaya) menampung (tentang isi hati, keluhan, pertanyaan, dan sebagainya) [SEP] kedudukan	tempat	1
pemandangan di sini sangat bagus. tempat sangat nyaman. wajib berkunjung ke pura saat berada di bali. [SEP] pundi-pundi dari kain (tempat uang) [SEP] bursa [SEP] dana (uang yang disediakan untuk suatu maksud) [SEP] kota [SEP] tempat beribadat (bersembahyang) umat Hindu [SEP] istana	pura	1
ini adalah tempat yang romantis di pagi hari. pertama kali kami pergi di mana 7am telah paling nyaman berjalan kaki. terdapat sebuah desa yang menjual karya seni abaku tentang 1.5k dan seperti. kami memiliki sarapan di kafe indah menghadap kasa sawahsawah. kami memutuskan untuk kembali keesokan harinya untuk mengunjungi spa. menginap jauh kemudian di pagi hari itu sangat panas tapi masih terbaik. [SEP] sesuatu yang dipakai untuk menaruh (menyimpan, meletakkan, dan sebagainya) [SEP] ruang (bidang, rumah, dan sebagainya) yang tersedia untuk melakukan sesuatu [SEP] ruang (bidang dan sebagainya) yang dipakai untuk menaruh (menyimpan, mengumpulkan, dan sebagainya) [SEP] ruang (bidang, rumah, daerah, dan sebagainya) yang didiami (ditinggali) atau ditempati [SEP] bagian yang tertentu dari suatu ruang (bidang, daerah, dan sebagainya) [SEP] negeri (kota, desa, daerah, dan sebagainya) [SEP] sesuatu yang dapat (dipercaya) menampung (tentang isi hati, keluhan, pertanyaan, dan sebagainya) [SEP] kedudukan	tempat	1
ini adalah tempat yang romantis di pagi hari. pertama kali kami pergi di mana 7am telah paling nyaman berjalan kaki. terdapat sebuah desa yang menjual karya seni abaku tentang 1.5k dan seperti. kami memiliki sarapan di kafe indah menghadap kasa sawahsawah. kami memutuskan untuk kembali keesokan harinya untuk mengunjungi spa. menginap jauh kemudian di pagi hari itu sangat panas tapi masih terbaik. [SEP] tempat minum kopi yang pengunjungnya dihibur dengan musik [SEP] tempat makan berkonsep sederhana, biasanya yang disajikan berupa minuman dan makanan ringan	kafe	1
naik taksi di sini dan kami senang kami melakukannya! benar-benar keren tempat yang anda dapat berjalan sekitar di liburan anda. beberapa penduduk setempat telah mengatur berdiri di jembatan di mana mereka meminta uang - pastikan untuk membawa beberapa catatan kecil untuk ini. jadi bawalah air  [SEP] sesuatu yang dipakai untuk menaruh (menyimpan, meletakkan, dan sebagainya) [SEP] ruang (bidang, rumah, dan sebagainya) yang tersedia untuk melakukan sesuatu [SEP] ruang (bidang dan sebagainya) yang dipakai untuk menaruh (menyimpan, mengumpulkan, dan sebagainya) [SEP] ruang (bidang, rumah, daerah, dan sebagainya) yang didiami (ditinggali) atau ditempati [SEP] bagian yang tertentu dari suatu ruang (bidang, daerah, dan sebagainya) [SEP] negeri (kota, desa, daerah, dan sebagainya) [SEP] sesuatu yang dapat (dipercaya) menampung (tentang isi hati, keluhan, pertanyaan, dan sebagainya) [SEP] kedudukan	tempat	1
naik taksi di sini dan kami senang kami melakukannya! benar-benar keren tempat yang anda dapat berjalan sekitar di liburan anda. beberapa penduduk setempat telah mengatur berdiri di jembatan di mana mereka meminta uang - pastikan untuk membawa beberapa catatan kecil untuk ini. jadi bawalah air  [SEP] orang atau orang-orang yang mendiami suatu tempat (kampung, negeri, pulau, dan sebagainya)	penduduk	0
naik taksi di sini dan kami senang kami melakukannya! benar-benar keren tempat yang anda dapat berjalan sekitar di liburan anda. beberapa penduduk setempat telah mengatur berdiri di jembatan di mana mereka meminta uang - pastikan untuk membawa beberapa catatan kecil untuk ini. jadi bawalah air  [SEP] cairan jernih tidak berwarna, tidak berasa, dan tidak berbau yang diperlukan dalam kehidupan manusia, hewan, dan tumbuhan yang secara kimiawi mengandung hidrogen dan oksigen [SEP] benda cair yang biasa terdapat di sumur, sungai, danau yang mendidih pada suhu 100˚C [SEP] ronde pada pertandingan adu ayam, berdurasi lima belas menit, diawali dengan penyapuan air pada ketiak, leher, paha, dan dubur ayam agar suhu badan ayam tetap dingin atau stabil selama pertandingan	air	0
salah satu taman air terbaik di asia. wahananya banyak yang extreme, harga dan fasilitas yang di dapat sangat sesui, bagi penikmat adrenaline wajib datang ke wisata ini. [SEP] tempat rekreasi dengan fasilitas permainan yang menggunakan air	taman air	1
salah satu taman air terbaik di asia. wahananya banyak yang extreme, harga dan fasilitas yang di dapat sangat sesui, bagi penikmat adrenaline wajib datang ke wisata ini. [SEP] kendaraan [SEP] alat atau sarana untuk mencapai suatu tujuan [SEP] tafsir mimpi [SEP] anak yang terlahir di tengah perjamuan atau perhelatan	wahana	1
salah satu taman air terbaik di asia. wahananya banyak yang extreme, harga dan fasilitas yang di dapat sangat sesui, bagi penikmat adrenaline wajib datang ke wisata ini. [SEP] nilai barang yang ditentukan atau dirupakan dengan uang [SEP] jumlah uang atau alat tukar lain yang senilai, yang harus dibayarkan untuk produk atau jasa, pada waktu tertentu dan di pasar tertentu [SEP] kehormatan (diri) [SEP] guna (arti, kepentingan, kabar, dan sebagainya)	harga	1
salah satu taman air terbaik di asia. wahananya banyak yang extreme, harga dan fasilitas yang di dapat sangat sesui, bagi penikmat adrenaline wajib datang ke wisata ini. [SEP] sarana untuk melancarkan pelaksanaan fungsi	fasilitas	1
salah satu taman air terbaik di asia. wahananya banyak yang extreme, harga dan fasilitas yang di dapat sangat sesui, bagi penikmat adrenaline wajib datang ke wisata ini. [SEP] sesuatu yang dipakai untuk menaruh (menyimpan, meletakkan, dan sebagainya) [SEP] ruang (bidang, rumah, dan sebagainya) yang tersedia untuk melakukan sesuatu [SEP] ruang (bidang dan sebagainya) yang dipakai untuk menaruh (menyimpan, mengumpulkan, dan sebagainya) [SEP] ruang (bidang, rumah, daerah, dan sebagainya) yang didiami (ditinggali) atau ditempati [SEP] bagian yang tertentu dari suatu ruang (bidang, daerah, dan sebagainya) [SEP] negeri (kota, desa, daerah, dan sebagainya) [SEP] sesuatu yang dapat (dipercaya) menampung (tentang isi hati, keluhan, pertanyaan, dan sebagainya) [SEP] kedudukan	tempat	1
salah satu taman air terbaik di asia. wahananya banyak yang extreme, harga dan fasilitas yang di dapat sangat sesui, bagi penikmat adrenaline wajib datang ke wisata ini. [SEP] bepergian bersama-sama (untuk memperluas pengetahuan, bersenang-senang, dan sebagainya) [SEP] piknik [SEP] aktivitas untuk bersenang-senang, memperluas pengetahuan, dan sebagainya, dilakukan dgn bepergian ke tempat tertentu, biasanya dgn bersama-sama	wisata	1
lokasi dan pengaturan yang luar biasa! sangat besar dan luas sehingga sangat bagus untuk berjalan kaki. monyet biasanya diri (kami sangat khawatir jadi tinggal cukup jelas). beberapa orang sedang makan mereka menyentuh mereka jadi monyet jelas mengalami reaksi alergi. jika anda ingin mendaki monyet seluruh anda anda dapat, tetapi jika anda tidak dapat tetap jelas [SEP] letak [SEP] tempat	lokasi	1
lokasi dan pengaturan yang luar biasa! sangat besar dan luas sehingga sangat bagus untuk berjalan kaki. monyet biasanya diri (kami sangat khawatir jadi tinggal cukup jelas). beberapa orang sedang makan mereka menyentuh mereka jadi monyet jelas mengalami reaksi alergi. jika anda ingin mendaki monyet seluruh anda anda dapat, tetapi jika anda tidak dapat tetap jelas [SEP] proses, cara, perbuatan mengatur	pengaturan	1
menikmati pemandangan yang rapi di daerah kecamatan kota  untuk masuk anda hanya perlu menyiapkan fisik, karena harus naik turun sawah, gunakan pakaian dan alas kaki yang nyaman karena banyak tempat yang berair dan licin, anda bisa berfoto sepuasnya dengan pemandangan yang apik, di sini juga disediakan ayunan harga per orang sekirtar 100k untuk domestik, sediakan pula uang kecil karena saat ki akan menaiki persawahan akan ada "karcis" masuk, seikhlasnya saja kalau tidak salah akan ada 2 atau 3x, selamat berakhir pekan #poto diambil saat mengantarkan tamu saya [SEP] penglihatan [SEP] proses, cara, perbuatan memandang [SEP] keadaan alam yang indah dipandang [SEP] pengetahuan (dalam arti apa-apa yang diketahui) [SEP] ikhtisar, uraian, atau pembicaraan mengenai suatu hal	pemandangan	1
menikmati pemandangan yang rapi di daerah kecamatan kota  untuk masuk anda hanya perlu menyiapkan fisik, karena harus naik turun sawah, gunakan pakaian dan alas kaki yang nyaman karena banyak tempat yang berair dan licin, anda bisa berfoto sepuasnya dengan pemandangan yang apik, di sini juga disediakan ayunan harga per orang sekirtar 100k untuk domestik, sediakan pula uang kecil karena saat ki akan menaiki persawahan akan ada "karcis" masuk, seikhlasnya saja kalau tidak salah akan ada 2 atau 3x, selamat berakhir pekan #poto diambil saat mengantarkan tamu saya [SEP] tanah yang digarap dan diairi untuk tempat menanam padi	sawah	1
menikmati pemandangan yang rapi di daerah kecamatan kota  untuk masuk anda hanya perlu menyiapkan fisik, karena harus naik turun sawah, gunakan pakaian dan alas kaki yang nyaman karena banyak tempat yang berair dan licin, anda bisa berfoto sepuasnya dengan pemandangan yang apik, di sini juga disediakan ayunan harga per orang sekirtar 100k untuk domestik, sediakan pula uang kecil karena saat ki akan menaiki persawahan akan ada "karcis" masuk, seikhlasnya saja kalau tidak salah akan ada 2 atau 3x, selamat berakhir pekan #poto diambil saat mengantarkan tamu saya [SEP] penglihatan [SEP] proses, cara, perbuatan memandang [SEP] keadaan alam yang indah dipandang [SEP] pengetahuan (dalam arti apa-apa yang diketahui) [SEP] ikhtisar, uraian, atau pembicaraan mengenai suatu hal	pemandangan	1
menikmati pemandangan yang rapi di daerah kecamatan kota  untuk masuk anda hanya perlu menyiapkan fisik, karena harus naik turun sawah, gunakan pakaian dan alas kaki yang nyaman karena banyak tempat yang berair dan licin, anda bisa berfoto sepuasnya dengan pemandangan yang apik, di sini juga disediakan ayunan harga per orang sekirtar 100k untuk domestik, sediakan pula uang kecil karena saat ki akan menaiki persawahan akan ada "karcis" masuk, seikhlasnya saja kalau tidak salah akan ada 2 atau 3x, selamat berakhir pekan #poto diambil saat mengantarkan tamu saya [SEP] perkakas yang bergantung untuk menidurkan anak, terbuat dari rotan, kain panjang, dan sebagainya [SEP] mainan untuk berayun-ayun [SEP] bandul (buaian pada lonceng) [SEP] gerakan mengayun [SEP] tali untuk melontarkan batu [SEP] hasil mengayun [SEP] satu periode lengkap dalam gerakan berkala, misalnya dalam gerak bandul	ayunan	0
pemandangan tebing berjalan ke kuil yang memukau. air adalah sangat jelas dan kami melihat kura-kura di bawah ini. tidak seperti beberapa ulasan monyet sangat berperilaku baik (rupanya mereka telah hanya telah makan) dan lebih jadi daripada beberapa banyak wisatawan lain yang kami temui! [SEP] penglihatan [SEP] proses, cara, perbuatan memandang [SEP] keadaan alam yang indah dipandang [SEP] pengetahuan (dalam arti apa-apa yang diketahui) [SEP] ikhtisar, uraian, atau pembicaraan mengenai suatu hal	pemandangan	1
